port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Gulei - Taijiang,3,3,2003,2003,2003,2003,7027156,12227961,241,267,218,215,1,85
Taijiang - Huizhou,39,11,2008,2009,2009,2009,58647924,82218279,438,536,525,526,29,2195
Huizhou - Zhongshan,52,12,2003,2006,2005,2005,19952416,27487617,193,218,231,233,21,1565
Huizhou - Guzhen,34,7,2008,2008,2008,2008,24082970,33653676,221,310,327,324,15,1154
Huizhou - Xiaotang,17,4,2006,2007,2010,2010,20495375,31991391,239,550,722,720,8,641
Xiaotang - Hongwan,4,2,2006,2006,2005,2005,313699,486887,65,74,74,75,0,31
Hongwan - Huizhou,7,3,2006,2006,2007,2006,1126449,1637233,104,121,121,119,1,100
Huizhou - Zhuhai,44,19,2008,2007,2011,2010,46497902,60570055,202,320,281,278,33,2527
Zhuhai - Xiaotang,12,5,2004,2004,2001,2001,7590395,13605218,138,163,145,144,2,149
Xiaotang - Guzhen,17,4,2005,2005,2005,2005,1436085,2305076,53,73,79,80,3,200
Gaoming - Gaolan,19,6,2004,2006,2005,2005,3884774,6462736,135,144,148,151,5,411
Guandong - Guzhen,18,10,2001,2002,2000,2000,133729725,243622191,176,196,506,518,18,1382
Nansha - Jiangmen,2,2,2009,2009,2012,2012,405409354,767933467,2229,2229,4339,4351,19,1504
Jiangmen - Gaolan,20,17,2005,2005,2004,2004,6665141,10643706,58,82,67,66,7,519
Guandong - Humen,13,9,2006,2004,2011,2011,16804137,8500289,141,207,330,173,5,347
Huizhou - Gaoming,6,3,2006,2006,2006,2006,1936251,3086955,212,221,224,223,2,125
Gaoming - Guandong,13,8,2006,2006,2007,2008,7670210,11623864,169,242,261,273,5,377
Guandong - Taishan,8,5,2005,2004,2002,2002,4406026,7648780,170,242,92,89,5,384
Taishan - Zhuhai,16,3,2004,2003,2000,2000,75022196,137522594,184,710,1337,1387,8,619
Guandong - Mcid,6,3,2010,2009,2009,2007,537675,624611,91,114,103,94,3,207
Mcid - Huizhou,10,3,2006,2008,2007,2007,3847055,5241221,270,279,312,312,5,397
Guandong - Jiangmen,6,4,2011,2010,2012,2012,13333081,19332575,98,198,405,408,6,480
Jiangmen - Huizhou,11,5,2008,2009,2010,2010,5017094,7304672,198,216,234,232,5,376
Guishan - Xiaotang,5,3,2006,2007,2009,2008,1622923,2529114,142,152,106,106,1,82
Gaoming - Zhuhai,22,6,2003,2006,2000,2001,31093397,38950559,172,250,203,211,10,733
Gaoming - Xinsha,1,1,2006,2006,2006,2006,404328,570547,380,380,380,380,1,57
Xinsha - Guzhen,43,11,2010,2010,2012,2012,25661239,37378021,169,159,202,225,24,1812
Guzhen - Macun,9,4,2003,2006,2005,2005,11055917,16902423,727,813,851,846,11,805
Guishan - Guzhen,14,10,2005,2006,2000,2000,66738722,121824774,135,156,397,409,10,766
Guzhen - Zhuhai,36,15,2006,2007,2000,2000,269306545,492110541,153,351,1749,2102,35,2651
Taishan - Guishan,4,3,2006,2006,2006,2006,813039,1238326,114,155,170,159,1,42
Huizhou - Gaolan,296,50,2009,2009,2010,2010,374416063,570925132,160,340,278,277,223,16908
Zhuhai - Guandong,15,7,2004,2005,2002,2002,11332171,19400328,205,263,181,177,11,863
Dapeng - Xinsha,4,4,2011,2011,2013,2013,18922978,22590336,188,912,1238,1034,8,621
Guandong - Weizhou,1,1,2006,2006,2006,2006,822819,1161080,774,774,774,774,0,35
Weizhou - Basuo,29,13,2012,2010,2013,2014,153064423,238368987,143,318,194,191,61,4746
Basuo - Guzhen,17,4,2003,2009,2005,2005,8993142,14455609,418,453,440,438,12,907
Guandong - Dapeng,9,5,2012,2009,2008,2008,8301804,11634714,213,304,288,283,2,157
Dapeng - Zhuhai,15,10,1998,2005,2009,2009,38620927,46327900,142,180,156,156,10,794
Guandong - Huangpu,5,3,2006,2006,2006,2006,1581946,2332107,153,138,228,243,3,252
Rizhao - Shenzhen,7,4,2007,2008,2009,2009,431585949,633015074,1196,1200,1213,1214,40,3061
Shenzhen - Zhuhai,18,10,2003,2006,2007,2007,51775731,72608700,89,215,111,111,16,1250
